date,year,month,gold_open,gold_high,gold_low,gold_close,usd_open,usd_high,usd_low,usd_close,inflation_rate
2017-10-31,2017,10,1275.0,1303.800048828125,1260.5,1267.0,13465.0,13647.0,13405.0,13574.0,0.077505224501384
2017-11-30,2017,11,1272.199951171875,1296.199951171875,1265.300048828125,1273.199951171875,13552.0,13595.0,13453.0,13504.0,0.2668007428251684
2017-12-31,2017,12,1274.0999755859375,1306.300048828125,1236.5,1306.300048828125,13541.0,13619.0,13480.0,13558.0,0.2106889244755105
2018-01-31,2018,1,1302.300048828125,1362.4000244140625,1302.300048828125,1339.0,13542.0,13557.0,13256.0,13421.0,0.4253344363511546
2018-02-28,2018,2,1343.800048828125,1361.4000244140625,1307.0,1315.5,13384.0,13766.0,13378.0,13694.0,0.2692287600609022
2018-03-31,2018,3,1310.4000244140625,1354.4000244140625,1301.800048828125,1322.800048828125,13757.0,13822.0,13673.0,13757.0,0.0192362410782021
2018-04-30,2018,4,1327.0,1365.4000244140625,1309.5999755859375,1316.199951171875,13786.0,13986.0,13721.5,13870.0,0.2604406656061986
2018-05-31,2018,5,1313.199951171875,1320.800048828125,1285.199951171875,1300.0999755859375,13915.5,14268.5,13853.0,13977.0,0.2257949781598212
2018-06-30,2018,6,1298.5999755859375,1307.699951171875,1244.800048828125,1251.300048828125,13923.5,14402.0,13816.0,14350.0,0.090114517209483
2018-07-31,2018,7,1249.9000244140625,1262.300048828125,1211.699951171875,1223.699951171875,14319.0,14569.2001953125,14270.400390625,14403.0,0.0780820498928358
2018-08-31,2018,8,1222.9000244140625,1223.699951171875,1161.4000244140625,1200.300048828125,14409.2001953125,14882.2998046875,14374.0,14751.0,0.1787320770339384
2018-09-30,2018,9,1193.800048828125,1206.199951171875,1180.0,1191.5,14723.0,15358.7998046875,14705.0,14918.7998046875,0.2062281702117419
2018-10-31,2018,10,1191.5999755859375,1238.5999755859375,1183.699951171875,1212.300048828125,14902.0,15409.099609375,14885.0,15273.099609375,0.2339580144498754
2018-11-30,2018,11,1215.4000244140625,1236.0,1196.300048828125,1220.199951171875,15196.0,15208.400390625,14253.0,14356.0,-0.0704191919991159
2018-12-31,2018,12,1222.5,1281.300048828125,1221.300048828125,1278.300048828125,14296.0,14710.0,13971.7001953125,14553.0,0.0684893544581344
2019-01-31,2019,1,1286.0,1325.4000244140625,1275.300048828125,1319.699951171875,14460.0,14513.0,13855.0,14033.0,-0.0814979803534399
2019-02-28,2019,2,1320.300048828125,1344.0,1301.5999755859375,1312.800048828125,13931.599609375,14244.0,13885.5,14015.0,0.3001255142321968
2019-03-31,2019,3,1312.199951171875,1322.9000244140625,1281.0,1293.0,14195.5,14411.0,14055.0,14235.0,0.3781792917230797
2019-04-30,2019,4,1291.800048828125,1309.0999755859375,1266.0,1282.800048828125,14233.0,14305.0,13972.0,14191.0,0.3759679404743643
2019-05-31,2019,5,1278.699951171875,1306.4000244140625,1266.5999755859375,1305.800048828125,14286.0,14655.0,14178.5,14401.0,0.0246833285664438
2019-06-30,2019,6,1307.0,1433.300048828125,1307.0,1409.699951171875,14268.0,14415.0,14078.7001953125,14184.5,-0.0325112810228067
2019-07-31,2019,7,1386.5999755859375,1444.199951171875,1382.800048828125,1426.0999755859375,14121.0,14235.0,13883.0,14066.400390625,0.2307876166182776
2019-08-31,2019,8,1411.300048828125,1549.300048828125,1400.9000244140625,1519.0999755859375,14165.0,14442.7001953125,14054.2998046875,14231.0,0.0914770017435451
2019-09-30,2019,9,1522.9000244140625,1553.199951171875,1463.5,1465.699951171875,14178.0,14265.0,13889.5,14158.0,0.1538846099767177
2019-10-31,2019,10,1468.699951171875,1518.199951171875,1458.300048828125,1511.4000244140625,14221.900390625,14265.099609375,13971.900390625,14060.0,0.2827282299262768
2019-11-30,2019,11,1511.0,1511.5999755859375,1447.0999755859375,1465.5999755859375,14126.0,14169.0,13833.4931640625,13868.66015625,0.281542260504386
2019-12-31,2019,12,1462.800048828125,1523.4000244140625,1453.300048828125,1519.5,13867.24609375,14170.2998046875,13719.0078125,13919.0,0.2912218521089249
2020-01-31,2020,1,1518.0999755859375,1604.199951171875,1518.0,1582.9000244140625,13862.0,13973.2998046875,13215.0400390625,13643.1806640625,0.1921664153423874
2020-02-29,2020,2,1592.9000244140625,1686.5999755859375,1547.699951171875,1564.0999755859375,13638.9052734375,14422.0,13434.669921875,14316.0,0.047467072130658
2020-03-31,2020,3,1583.9000244140625,1701.5999755859375,1452.0999755859375,1583.4000244140625,13941.341796875,16915.0,13877.818359375,16346.9619140625,-0.4528447444551498
2020-04-30,2020,4,1570.0,1775.0,1570.0,1684.199951171875,16395.5,17178.0,14399.0,15234.63671875,-0.7920147553434065
2020-05-31,2020,5,1686.5999755859375,1770.5,1670.5,1736.9000244140625,15252.7998046875,15446.0,14496.7001953125,14825.0,-0.0898325209348738
2020-06-30,2020,6,1740.4000244140625,1793.199951171875,1668.5999755859375,1793.0,14540.712890625,14603.0,13804.8330078125,14470.2001953125,0.4847499237691677
2020-07-31,2020,7,1793.5999755859375,1981.0999755859373,1765.800048828125,1962.800048828125,14604.2001953125,14950.0,14148.2001953125,14486.6689453125,0.5096443382793581
2020-08-31,2020,8,1984.300048828125,2063.0,1871.5999755859373,1967.5999755859373,14591.4765625,14971.099609375,14296.4951171875,14618.0,0.3731343283582156
2020-09-30,2020,9,1961.699951171875,1986.300048828125,1851.5,1887.5,14599.7001953125,15045.2998046875,14337.1328125,14910.0,0.2626139536318739
2020-10-31,2020,10,1884.0999755859373,1929.0999755859373,1858.800048828125,1877.4000244140625,14857.0,14933.5,14462.9052734375,14818.0,0.1238475828567287
2020-11-30,2020,11,1872.9000244140625,1963.199951171875,1762.300048828125,1775.699951171875,14632.28125,14748.7998046875,13826.873046875,14061.64453125,0.2274132890799363
2020-12-31,2020,12,1775.0,1908.0,1774.9000244140625,1893.0999755859373,14200.0,14324.2001953125,13832.3349609375,13832.5595703125,0.4346309661148906
2021-01-31,2021,1,1912.199951171875,1959.9000244140625,1802.0,1847.300048828125,13875.0,14297.0,13826.099609375,13854.8642578125,0.2449960884580937
2021-02-28,2021,2,1866.5999755859373,1871.9000244140625,1718.800048828125,1728.0999755859375,13843.521484375,14410.0,13724.61328125,13968.185546875,0.3395676223033383
2021-03-31,2021,3,1737.0999755859375,1750.300048828125,1673.699951171875,1713.800048828125,14092.2578125,14605.0,14079.6787109375,14605.0,0.524320981565296
2021-04-30,2021,4,1706.800048828125,1794.5,1706.4000244140625,1767.300048828125,14605.0,14688.0,14384.900390625,14439.7001953125,0.6238653990587206
2021-05-31,2021,5,1788.5,1905.4000244140625,1774.800048828125,1902.5,14438.0,14529.0,14055.900390625,14278.0,0.6635060424433847
2021-06-30,2021,6,1905.0999755859373,1916.199951171875,1752.0999755859375,1770.800048828125,14274.2001953125,14629.099609375,14148.0,14629.099609375,0.8461787818155431
2021-07-31,2021,7,1775.699951171875,1833.0,1768.800048828125,1812.5999755859373,14601.599609375,14664.7998046875,14343.2001953125,14450.0,0.4614747980816958
2021-08-31,2021,8,1812.4000244140625,1831.300048828125,1692.5999755859375,1815.0,14456.0,14548.0,14142.400390625,14362.0,0.2842925602144719
2021-09-30,2021,9,1813.5,1833.9000244140625,1721.4000244140625,1755.300048828125,14246.5,14385.0,14109.5,14385.0,0.4525517463950024
2021-10-31,2021,10,1754.300048828125,1809.0,1744.699951171875,1783.0,14366.5,14366.5,13579.2001953125,14229.0,0.9638202329232072
2021-11-30,2021,11,1787.5,1869.699951171875,1761.800048828125,1773.5999755859375,14161.0,14439.099609375,14003.5,14377.0,0.8566262881938069
2021-12-31,2021,12,1774.800048828125,1827.800048828125,1753.9000244140625,1827.5,14330.0,14508.0,14022.0,14285.2001953125,0.6905230550805275
2022-01-31,2022,1,1830.0999755859373,1852.699951171875,1778.800048828125,1795.0,14246.0,14445.7998046875,14063.7001953125,14381.599609375,0.6046039630400957
2022-02-28,2022,2,1797.199951171875,1972.5,1787.9000244140625,1899.4000244140625,14350.0,14457.2998046875,14081.0,14334.2001953125,0.6926379347568234
2022-03-31,2022,3,1908.300048828125,2072.0,1893.5,1949.199951171875,14395.0,14445.5,14081.2001953125,14327.5,1.115641476274165
2022-04-30,2022,4,1935.0,1997.0999755859373,1872.9000244140625,1909.300048828125,14351.0,15611.599609375,14275.26953125,14502.0,0.3083351293478031
2022-05-31,2022,5,1896.699951171875,1904.300048828125,1787.0,1842.699951171875,14490.0,14755.0,14386.0,14538.400390625,0.948499623996324
2022-06-30,2022,6,1831.0,1875.5999755859373,1801.0,1804.0999755859373,14543.900390625,14984.0,14364.5,14877.0,1.2561019986405686
2022-07-31,2022,7,1795.5,1806.0999755859373,1679.800048828125,1762.9000244140625,14921.900390625,15121.0,14822.5,14849.099609375,-0.014917428642136
2022-08-31,2022,8,1763.9000244140625,1804.9000244140625,1708.5,1712.800048828125,14826.0,14977.0,14648.5,14850.0,0.0623912814965654
2022-09-30,2022,9,1707.9000244140625,1728.0999755859375,1620.4000244140625,1662.4000244140625,14855.0,15319.2998046875,14508.7001953125,15175.2001953125,0.4242672748282716
2022-10-31,2022,10,1667.199951171875,1728.0,1622.800048828125,1635.9000244140625,15221.0,15656.7998046875,15115.099609375,15549.2001953125,0.5594754832984217
2022-11-30,2022,11,1630.800048828125,1778.9000244140625,1615.0999755859375,1746.0,15649.0,15800.5,15280.2001953125,15726.5,0.2614032556282231
2022-12-31,2022,12,1768.699951171875,1826.300048828125,1764.300048828125,1819.699951171875,15634.5,15795.2998046875,15286.0,15620.0,0.0153956343335925
2023-01-31,2023,1,1836.199951171875,1941.199951171875,1834.800048828125,1929.5,15508.7998046875,15692.099609375,14857.400390625,14995.0,0.5314022594635093
2023-02-28,2023,2,1927.199951171875,1959.0999755859373,1808.0999755859373,1828.9000244140625,14990.7001953125,15286.5,14824.7998046875,15209.0,0.3428533386591992
2023-03-31,2023,3,1827.0999755859373,2003.9000244140625,1811.5,1969.0,15240.0,15505.099609375,14838.0,15020.0,0.1230718195389002
2023-04-30,2023,4,1968.0999755859373,2048.60009765625,1950.0,1990.0999755859373,14988.0,15022.7001953125,14627.900390625,14684.0,0.3392739405144063
2023-05-31,2023,5,1980.0999755859373,2072.0,1931.0,1963.9000244140625,14663.0,15018.599609375,14570.0,14979.0,0.1614687381333635
2023-06-30,2023,6,1963.199951171875,1983.0,1892.5,1921.0999755859373,14984.0,15084.099609375,13636.599609375,15064.0,0.224175331482801
2023-07-31,2023,7,1917.9000244140625,1978.4000244140625,1903.199951171875,1970.5,14986.0,15248.099609375,13082.0,15088.0,0.1957146710348745
2023-08-31,2023,8,1964.9000244140625,1965.4000244140625,1884.0,1938.199951171875,15104.0,15389.0,15084.5,15216.0,0.4835707415079771
2023-09-30,2023,9,1950.0,1950.0,1846.0,1848.0999755859373,15231.0,15597.5,15046.7998046875,15474.0,0.3900915440960384
2023-10-31,2023,10,1844.0999755859373,2004.0999755859373,1809.4000244140625,1985.199951171875,15448.0,15972.7001953125,15068.0,15843.0,0.1366849347166798
2023-11-30,2023,11,1990.5,2052.10009765625,1932.5999755859373,2038.0999755859373,15748.7001953125,15969.2998046875,15157.400390625,15407.0,0.1468982372211602
2023-12-31,2023,12,2038.300048828125,2130.199951171875,1975.0,2062.39990234375,15549.2998046875,15679.0,14416.5,15425.0,0.1924399963653789
2024-01-31,2024,1,2063.5,2073.699951171875,2002.5999755859373,2048.39990234375,15383.099609375,15876.5,14379.7998046875,15785.0,0.3099685496905202
2024-02-29,2024,2,2040.199951171875,2064.5,1984.800048828125,2045.699951171875,15769.0,15793.2001953125,15278.599609375,15712.2001953125,0.4097540184308634
2024-03-31,2024,3,2043.0999755859373,2234.10009765625,2041.800048828125,2217.39990234375,15704.0,15914.5,14784.400390625,15877.0,0.4431338373525273
2024-04-30,2024,4,2235.699951171875,2429.0,2230.0,2291.39990234375,15848.0,16312.2001953125,15317.0,16246.0,0.2170676655621095
2024-05-31,2024,5,2287.699951171875,2435.800048828125,2277.60009765625,2322.89990234375,16273.0,16277.7998046875,14893.7998046875,16228.0,0.048558732105941
2024-06-30,2024,6,2322.60009765625,2385.10009765625,2285.39990234375,2327.699951171875,16243.0,16510.19921875,15619.0,16374.400390625,-0.0418296479604118
2024-07-31,2024,7,2323.800048828125,2473.10009765625,2321.699951171875,2426.5,16343.0,16401.900390625,14633.0,16328.5,0.1677080538199149
2024-08-31,2024,8,2446.699951171875,2527.300048828125,2367.39990234375,2493.800048828125,16255.0,16284.0,14966.0,15444.7998046875,0.1572221743858515
2024-09-30,2024,9,2501.60009765625,2672.10009765625,2476.300048828125,2636.10009765625,15525.0,15585.5,14894.5,15118.0,0.2133336729690294
2024-10-31,2024,10,2631.39990234375,2789.0,2602.5,2738.300048828125,15170.599609375,15784.7998046875,15148.7998046875,15695.5,0.2856398459641696
2024-11-30,2024,11,2745.5,2756.0,2554.199951171875,2657.0,15713.0,15976.400390625,14476.5,15878.0,0.2841926173284825
2024-12-31,2024,12,2649.0,2733.800048828125,2582.10009765625,2629.199951171875,15829.0,16389.0,14210.900390625,16085.599609375,0.3399383308901438
2025-01-31,2025,1,2633.0,2838.0,2617.300048828125,2812.5,16230.5,16613.80078125,15239.2001953125,16274.5,0.4272616213901736
2025-02-28,2025,2,2818.199951171875,2957.89990234375,2780.89990234375,2836.800048828125,16341.2998046875,16606.400390625,15607.5,16553.69921875,0.2251058906888259
2025-03-31,2025,3,2872.699951171875,3132.5,2863.39990234375,3122.800048828125,16522.0,16670.099609375,15929.2998046875,16575.0,0.0331582618814607
2025-04-30,2025,4,3129.699951171875,3485.60009765625,2949.699951171875,3305.0,16652.0,17322.599609375,15955.7998046875,16711.900390625,0.1616711227856226
2025-05-31,2025,5,3272.89990234375,3430.89990234375,3125.0,3288.89990234375,16545.900390625,16706.30078125,15156.599609375,16293.0,0.0992813032700379
2025-06-30,2025,6,3296.89990234375,3444.0,3253.800048828125,3294.39990234375,16322.0,16521.69921875,14670.400390625,16229.0,0.2541949971929469
2025-07-31,2025,7,3310.10009765625,3441.0,3263.89990234375,3293.199951171875,14581.2998046875,16521.30078125,15993.2998046875,16426.80078125,0.2283509885357748
2025-08-31,2025,8,3286.199951171875,3477.0,3281.0,3473.699951171875,16483.0,16527.0,16064.2998046875,16344.2998046875,0.3482644202266627
2025-09-30,2025,9,3485.699951171875,3865.5,3485.699951171875,3840.800048828125,16409.0,16821.400390625,16252.400390625,16628.0,0.2950901819104068
2025-11-30,2025,11,3976.199951171875,4228.7001953125,3927.39990234375,4218.2998046875,16630.0,16769.30078125,15636.2001953125,16603.900390625,0.2522783697512576
2025-12-31,2025,12,4218.5,4556.2998046875,4167.0,4325.60009765625,16641.0,16803.69921875,16438.19921875,16709.0,0.297788428704604
2026-01-31,2026,1,4350.60009765625,5586.2001953125,4314.39990234375,4713.89990234375,16668.0,17003.599609375,16663.30078125,16778.30078125,0.170842649932057
2026-02-28,2026,2,4807.7001953125,5280.0,4400.0,5230.5,16767.0,16949.0,16716.0,16749.0,0.267003074209704
2026-03-31,2026,3,5346.60009765625,5405.0,4100.7998046875,4647.60009765625,16800.0,17056.900390625,16749.599609375,16975.400390625,0.8651438343614481
2026-04-30,2026,4,4668.39990234375,4879.7001953125,4515.7001953125,4614.7001953125,16936.400390625,17388.19921875,16512.80078125,17334.19921875,0.6400377846336402
2026-05-31,2026,5,4636.7001953125,4765.2001953125,4363.5,4560.5,17311.0,17899.19921875,17238.900390625,17840.0,0.4729142286413967
2026-06-30,2026,6,4523.5,4541.39990234375,3962.5,4022.89990234375,17817.0,18222.0,17504.599609375,17925.0,-0.4224816530380648
